id,source,hotel_name_from_roomlist,city_from_roomlist,city_name_raw,address_from_roomlist,room_name,room_size,number_of_people_min,number_of_people_max,number_of_people_raw,price_per_day,price_raw,description,info_link,img_link
,meetingsbooker,Courtyard by Marriott Stockholm Kungsholmen,,Stockholm,,Lindhagen,52' x 26' x 16' (WxLxH),,,"35,81,90,200,200",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/courtyard-by-marriott-stockholm?attendees=1,https://images.meetingsbooker.com/images/venues/courtyardbymarriottstockholmkungsholmen-10.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,GYLLENE SALEN,10M x 40M x 5M (WxLxH),,,"72,264,280,400",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,DJURGÅRDSSALEN,10M x 39.6M x 5M (WxLxH),,,"165,170,260",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,SKANSEN,10M x 12M x 3M (WxLxH),,,"20,30,70,100",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,SEGLORA,10M x 15.6M x 3M (WxLxH),,,"40,90,90,130",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,SOLLIDEN,10M x 12M x 3M (WxLxH),,,"20,30,60,70,100",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,MANNAGRYNSKVARNEN,7.6M x 10M x 3M (WxLxH),,,"16,24,50,65",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,SALTSJÖQVARN,5M x 8.2M x 3M (WxLxH),,,"12,14,18,30",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-6.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,WALDEMARSUDDE,4.9M x 10M x 3M (WxLxH),,,"18,20,26,40",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-7.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,SALTSJÖQVARN/WALDEMARSUDDE,9M x 10M x 3M (WxLxH),,,"24,50,70",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-8.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,PRINS EUGENES SALONG,10M x 11M x 3M (WxLxH),,,"24,32,60,70,100",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-9.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,SALTSJÖN,5M x 7M x 3M (WxLxH),,,12,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-10.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,DANVIKEN,5M x 7.6M x 3M (WxLxH),,,"12,16,24,30",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-11.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,STADSHUSET,5M x 7.2M x 3M (WxLxH),,,20,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-12.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Hotel Marina Tower,,Saltsjöqvarns kaj,,GROUP ROOM,4M x 2.5M x 3M (WxLxH),,,8,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitehotelmarinatower?attendees=1,https://images.meetingsbooker.com/images/venues/elitehotelmarinatower-13.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Gävle,,Kyrkogatan,,GALLERIET,,,,"40,45,50,80,130",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelgvle?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelgvle-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Gävle,,Kyrkogatan,,PELARSALEN,,,,"28,30,35,60,80",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelgvle?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelgvle-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Gävle,,Kyrkogatan,,TEATERSALEN,,,,"24,26,30,30,40",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelgvle?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelgvle-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Gävle,,Kyrkogatan,,SKRIF- OCH LÄSRUMMET,,,,14,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelgvle?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelgvle-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Gävle,,Kyrkogatan,,BARBERAREN,,,,8,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelgvle?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Elite Grand Hotel Gävle,,Kyrkogatan,,THE WINE CELLAR,,,,10,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelgvle?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelgvle-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,"Hotel Bishops Arms, Strängnäs",,Strängnäs,,ROGGESALEN,,,,"40,50,60,100",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/hotelbishopsarmsstrngns?attendees=1,https://images.meetingsbooker.com/images/venues/hotelbishopsarmsstrngns-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,"Hotel Bishops Arms, Strängnäs",,Strängnäs,,MÄSSEN,,,,"40,40,50,60",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/hotelbishopsarmsstrngns?attendees=1,https://images.meetingsbooker.com/images/venues/hotelbishopsarmsstrngns-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Stora Salen,12M x 19M x 8M (WxLxH),,,"176,180,280",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Djäknesalen,6.9M x 18.9M x 4.3M (WxLxH),,,"40,84,110,150",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Rudbeckiussalen,7.6M x 11.25M x 4.3M (WxLxH),,,"26,30,50,77",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Skära salongen,7.75M x 13.07M x 4.5M (WxLxH),,,"36,64,70,90",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Västra salongen,7.7M x 9.95M x 4.5M (WxLxH),,,"30,48,50,72",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Östra salongen,7.7M x 7.7M x 4.5M (WxLxH),,,"20,28,40,40",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Styrelserummet,7M x 7M x 3M (WxLxH),,,"10,12",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-6.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Vasteras,,Stora Torget,,Bankiren,5M x 8M x 3M (WxLxH),,,"10,12",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelletvasteras?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelletvasteras-7.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,BEST WESTERN Nya Star Hotel,,Avesta,,Orion,,,,16,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bestwesternnyastarhotel?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,BEST WESTERN Nya Star Hotel,,Avesta,,Cassiopeia,,,,32,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bestwesternnyastarhotel?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,BEST WESTERN Nya Star Hotel,,Avesta,,Big Bear,,,,16,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bestwesternnyastarhotel?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,BEST WESTERN Nya Star Hotel,,Avesta,,Group room 6,,,,6,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bestwesternnyastarhotel?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,BEST WESTERN Nya Star Hotel,,Avesta,,Group Room12,,,,6,,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/bestwesternnyastarhotel?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,HAVET,,,,"138,320,500",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,VILJAN,,,,"70,112,130,168",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,VAKTELN,,,,"30,48,64,80",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,SKOLMÄSTAREN,,,,"28,30,36,36,55",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,OSTRAN,,,,"20,20,20,20,20",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,VÖRTEN,,,,"20,20,22,30,50",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-7.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,NITEN,,,,"20,20,26,32,36",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-6.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,VISHETEN,,,,24,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,NYSTFOTEN,,,,"10,12,14,18,25",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-8.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,VÄRJAN,,,,"12,12,14,16,20",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,NÖTKNÄPPAREN,,,,"12,12,12,16",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Elite Stadshotellet Eskilstuna,,Hamngatan,,GROUP ROOMS,,,,8,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestadshotelleteskilstuna?attendees=1,https://images.meetingsbooker.com/images/venues/elitestadshotelleteskilstuna-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Best Western Hotell SoderH,,,,Prastgrundet,,,,"28,44,60",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-soderh?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Best Western Hotell SoderH,,,,Grimskar,,,,"10,12,15",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-soderh?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Best Western Hotell SoderH,,,,Ronnskar,,,,"10,10,15",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-soderh?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Best Western Hotell SoderH,,,,Enskar,,,,"10,10,15",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/best-western-hotell-soderh?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,First Hotel Brage,,3,,Valhall,,,,"20,35,40",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/first-hotel-brage?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Hotel Statt Katrineholm Sweden Hotels,,Katrineholm,,Strekjarnet,,,,"30,50,50,75,100",,,,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/hotelstattkatrineholmswedenhotels?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Hotel Elite Stora,,Orebro,,Franskan,10M x 5M x 2.5M (WxLxH),,,"24,30,50,250",,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestorahotelletorebro?attendees=1,https://images.meetingsbooker.com/images/venues/EliteStoraHotellet-7.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Hotel Elite Stora,,Orebro,,SÄLLSKAPETS SALONG,10M x 5M x 2.5M (WxLxH),,,18,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestorahotelletorebro?attendees=1,https://images.meetingsbooker.com/images/venues/hotelelitestora-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Hotel Elite Stora,,Orebro,,Allehanda Salongen,8M x 9M x 3M (WxLxH),,,"24,32,36,50,50",,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestorahotelletorebro?attendees=1,https://images.meetingsbooker.com/images/venues/EliteStoraHotellet-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Hotel Elite Stora,,Orebro,,GROUP ROOMS AT THE HOTEL,5' x 5' x 5' (WxLxH),,,8,,,Historic,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitestorahotelletorebro?attendees=1,https://images.meetingsbooker.com/images/venues/hotelelitestora-1.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Hjortnäs,5M x 5M x 5M (WxLxH),,,220,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-4.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Allégården,5M x 5M x 5M (WxLxH),,,70,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-1.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Sjugare,5M x 5M x 5M (WxLxH),,,70,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-9.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Sunnanäng,5M x 5M x 5M (WxLxH),,,45,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-10.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Riddarsalen,5M x 5M x 5M (WxLxH),,,50,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-8.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Bergsäng,5M x 5M x 5M (WxLxH),,,20,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-5.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Laknäs,5M x 5M x 5M (WxLxH),,,20,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-5.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Lefflers salong,5M x 5M x 5M (WxLxH),,,20,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-6.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Boda,5M x 5M x 5M (WxLxH),,,12,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-3.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Dalecarlia Hotel & Spa,,Tällgårdsgattu,,Villa Dalecarlia,5M x 5M x 5M (WxLxH),,,10,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/dalecarliahotelspa?attendees=1,https://images.meetingsbooker.com/images/venues/dalecarliahotelspa-11.jpg?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Conventum,,Fabriksgatan,,CONVENTUM ARENA,,,,"12,003,000",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/conventum?attendees=1,https://images.meetingsbooker.com/images/venues/conventum-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Conventum,,Fabriksgatan,,THE CONGRESS HALL,,,,"14,701,470",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/conventum?attendees=1,https://images.meetingsbooker.com/images/venues/conventum-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Braviken,,,,"50,80,100,130,180",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-1.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Kolmarden,,,,"30,30,50,60,93",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-5.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Ostanstang,,,,"20,20,30,40,45",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-15.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Hisneklint,,,,40,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-3.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Banker,,,,"120,200,300",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-0.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Gubbo Kupa,,,,"50,80,100,130,180",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Refvens Ground,,,,20,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-2.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Haradsskar,,,,15,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-4.png?quality=85&mode=crop&w=328&h=230
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,The Emperor,,,,15,,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/placeholder-img.png?quality=85&mode=crop&w=327&h=229
,meetingsbooker,Elite Grand Hotel Norrkoping,,TYSKA TORGET,,Top Ball,,,,"20,20,25,30,45",,,Modern,https://www.meetingsbooker.com/se/en/meeting-rooms-conference-facilities-in/elitegrandhotelnorrkoping?attendees=1,https://images.meetingsbooker.com/images/venues/elitegrandhotelnorrkoping-13.png?quality=85&mode=crop&w=328&h=230
